Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-3.62418e-05	2	6.12358e-05	-0.8	-2.4877e-05
0	-3.73712e-05	2	6.03929e-05	-0.7	-2.30304e-05
0	-3.86206e-05	2	5.98404e-05	-0.6	-2.14901e-05
0	-3.9294e-05	2	5.9407e-05	-0.5	-2.03038e-05
0	-4.02204e-05	2	5.88007e-05	-0.4	-1.86661e-05
0	-4.10919e-05	2	5.80051e-05	-0.3	-1.68477e-05
0	-4.22331e-05	2	5.73617e-05	-0.2	-1.50996e-05
0	-4.36333e-05	2	5.69962e-05	-0.1	-1.33585e-05
0	-4.46136e-05	2	5.6241e-05	0	-1.1558e-05
0	-4.56086e-05	2	5.56138e-05	0.1	-9.96853e-06
0	-4.68479e-05	2	5.50836e-05	0.2	-8.39855e-06
0	-4.77492e-05	2	5.46159e-05	0.3	-6.79828e-06
0	-4.89925e-05	2	5.41095e-05	0.4	-5.16067e-06
0	-5.0072e-05	2	5.34314e-05	0.5	-3.54844e-06
0	-5.11375e-05	2	5.3035e-05	0.6	-1.93284e-06
0	-5.2142e-05	2	5.24311e-05	0.7	-3.05941e-07
0	-5.31305e-05	2	5.17869e-05	0.8	1.38436e-06
0	-5.44397e-05	2	5.14918e-05	0.9	3.21273e-06
0	-5.60268e-05	2	5.09481e-05	1	5.05361e-06
0	-5.73565e-05	2	5.03553e-05	1.1	6.92349e-06
0	-5.87819e-05	2	4.99898e-05	1.2	8.62685e-06
0	-5.98077e-05	2	4.94498e-05	1.3	1.041336e-05
0	-6.11877e-05	2	4.8966e-05	1.4	1.2253e-05
0	-6.27449e-05	2	4.85953e-05	1.5	1.40416e-05
0	-6.38063e-05	2	4.82496e-05	1.6	1.34694e-05
0	-6.22794e-05	2	4.84827e-05	1.7	1.38224e-05
0	-6.31276e-05	2	4.80445e-05	1.8	1.61093e-05
0	-6.44792e-05	2	4.77746e-05	1.9	1.55824e-05
0	-6.48899e-05	2	4.73062e-05	2	1.72956e-05
