Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-4.75513e-05	2	4.77513e-05	0.95	6.93919e-09
0	-4.77169e-05	2	4.78104e-05	1	1.75099e-08
0	-4.74465e-05	2	4.74789e-05	1.05	3.39719e-08
0	-4.72433e-05	2	4.75449e-05	1.1	6.69131e-08
0	-4.75341e-05	2	4.72839e-05	1.15	1.31159e-07
0	-4.77842e-05	2	4.7697e-05	1.2	2.11331e-07
0	-4.7567e-05	2	4.74852e-05	1.25	3.54696e-07
0	-4.76505e-05	2	4.72473e-05	1.3	4.72743e-07
0	-4.79332e-05	2	4.71737e-05	1.35	5.80335e-07
0	-4.79394e-05	2	4.70202e-05	1.4	7.47231e-07
0	-4.77053e-05	2	4.66839e-05	1.45	8.67292e-07
0	-4.7738e-05	2	4.65848e-05	1.5	1.105205e-06
0	-4.78794e-05	2	4.69994e-05	1.55	1.244e-06
0	-4.80427e-05	2	4.65979e-05	1.6	1.442e-06
0	-4.78e-05	2	4.60423e-05	1.65	1.52864e-06
0	-4.79239e-05	2	4.64466e-05	1.7	1.81521e-06
0	-4.86881e-05	2	4.66741e-05	1.75	1.88633e-06
0	-4.85127e-05	2	4.62757e-05	1.8	2.12253e-06
0	-4.87408e-05	2	4.65832e-05	1.85	2.24143e-06
0	-4.89122e-05	2	4.64255e-05	1.9	2.44607e-06
0	-4.87835e-05	2	4.64406e-05	1.95	2.58501e-06
0	-4.93477e-05	2	4.66305e-05	2	2.75331e-06
