Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-7.04312e-05	2	7.04389e-05	-3.4	-8e-14
0	-7.02805e-05	2	7.03774e-05	-3.5	-5e-14
0	-7.03937e-05	2	7.04248e-05	-3.6	-5e-14
0	-7.05401e-05	2	7.04856e-05	-3.7	-2e-14
0	-7.04907e-05	2	7.05157e-05	-3.8	-6e-14
0	-7.06702e-05	2	7.06312e-05	-3.9	-6e-14
0	-7.05915e-05	2	7.05781e-05	-4	-8e-14
0	-7.04838e-05	2	7.05076e-05	-4.1	-6e-14
0	-7.04937e-05	2	7.04105e-05	-4.2	-4e-14
0	-7.04697e-05	2	7.0474e-05	-4.3	-5e-14
0	-7.06179e-05	2	7.04923e-05	-4.4	-6e-14
0	-7.05709e-05	2	7.05813e-05	-4.5	-7e-14
0	-7.04842e-05	2	7.05472e-05	-4.6	-4e-14
0	-7.05742e-05	2	7.05471e-05	-4.7	-7e-14
0	-7.05521e-05	2	7.05347e-05	-4.8	-7e-14
0	-7.05994e-05	2	7.06204e-05	-4.9	-8e-14
0	-7.0675e-05	2	7.06489e-05	-5	-1.1e-13
0	-7.059e-05	2	7.05356e-05	-5.1	-6e-14
0	-7.06431e-05	2	7.07056e-05	-5.2	-8e-14
0	-7.07389e-05	2	7.06895e-05	-5.3	-8e-14
0	-7.07674e-05	2	7.05542e-05	-5.4	-8e-14
0	-7.04676e-05	2	7.05631e-05	-5.5	-1.4e-13
0	-7.05258e-05	2	7.04948e-05	-5.6	-6e-14
0	-7.04924e-05	2	7.04682e-05	-5.7	-1.2e-13
0	-7.05584e-05	2	7.05941e-05	-5.8	-1.4e-13
0	-7.05389e-05	2	7.06241e-05	-5.9	-7e-14
0	-7.04856e-05	2	7.05142e-05	-6	-1.1e-13
0	-7.03716e-05	2	7.03981e-05	-6.1	-8e-14
0	-7.05171e-05	2	7.03092e-05	-6.2	-8e-14
0	-7.02861e-05	2	7.03251e-05	-6.3	-5e-14
0	-7.05374e-05	2	7.05971e-05	-6.4	-1.3e-13
0	-7.0612e-05	2	7.0583e-05	-6.5	-7e-14
0	-7.04911e-05	2	7.04626e-05	-6.6	-1.2e-13
0	-7.04703e-05	2	7.03973e-05	-6.7	-7e-14
0	-7.05134e-05	2	7.06118e-05	-6.8	-1.3e-13
0	-7.03382e-05	2	7.03956e-05	-6.9	-7e-14
0	-7.04806e-05	2	7.05313e-05	-7	-1.1e-13
0	-7.03774e-05	2	7.04877e-05	-7.1	-1.3e-13
0	-7.04756e-05	2	7.04812e-05	-7.2	-1.3e-13
0	-7.06295e-05	2	7.0545e-05	-7.3	-1.1e-13
0	-7.05311e-05	2	7.05301e-05	-7.4	-1.2e-13
0	-7.05796e-05	2	7.05387e-05	-7.5	-1.2e-13
0	-7.04907e-05	2	7.05697e-05	-7.6	-1.2e-13
0	-7.05167e-05	2	7.0564e-05	-7.7	-1.1e-13
0	-7.06209e-05	2	7.05646e-05	-7.8	-1.2e-13
0	-7.05618e-05	2	7.05943e-05	-7.9	-1e-13
0	-7.0483e-05	2	7.05328e-05	-8	-1e-13
0	-7.05825e-05	2	7.05596e-05	-8.1	-1e-13
0	-7.05089e-05	2	7.04938e-05	-8.2	-1.3e-13
0	-7.05116e-05	2	7.05059e-05	-8.3	-1.7e-13
0	-7.05218e-05	2	7.05951e-05	-8.4	-1.6e-13
0	-7.0627e-05	2	7.06925e-05	-8.5	-1.3e-13
0	-7.07185e-05	2	7.07328e-05	-8.6	-1.6e-13
0	-7.08315e-05	2	7.0677e-05	-8.7	-1.4e-13
0	-7.06842e-05	2	7.06722e-05	-8.8	-1.6e-13
0	-7.05758e-05	2	7.05927e-05	-8.9	-1.6e-13
0	-7.06396e-05	2	7.05377e-05	-9	-1.8e-13
0	-7.0551e-05	2	7.05815e-05	-9.1	-9e-14
0	-7.0623e-05	2	7.05556e-05	-9.2	-1.3e-13
0	-7.05181e-05	2	7.05211e-05	-9.3	-1.2e-13
0	-7.06255e-05	2	7.06031e-05	-9.4	-1.2e-13
0	-7.05127e-05	2	7.0567e-05	-9.5	-1.6e-13
0	-7.05236e-05	2	7.05334e-05	-9.6	-1.9e-13
0	-7.05693e-05	2	7.05116e-05	-9.7	-1.2e-13
0	-7.05523e-05	2	7.05607e-05	-9.8	-1.3e-13
0	-7.06469e-05	2	7.06405e-05	-9.9	-1.5e-13
0	-7.0462e-05	2	7.04615e-05	-10	-1.6e-13
0	-7.05233e-05	2	7.04667e-05	-10.1	-1.8e-13
0	-7.05447e-05	2	7.04728e-05	-10.2	-1.6e-13
0	-7.0485e-05	2	7.05242e-05	-10.3	-1.7e-13
0	-7.04933e-05	2	7.05236e-05	-10.4	-1.5e-13
0	-7.06467e-05	2	7.07608e-05	-10.5	-1.8e-13
0	-7.07521e-05	2	7.07585e-05	-10.6	-1.8e-13
0	-7.07401e-05	2	7.07432e-05	-10.7	-1.6e-13
0	-7.07761e-05	2	7.0842e-05	-10.8	-1.8e-13
0	-7.07725e-05	2	7.07883e-05	-10.9	-2.3e-13
0	-7.05614e-05	2	7.07102e-05	-11	-2e-13
0	-7.04647e-05	2	7.05302e-05	-11.1	-2.3e-13
0	-7.04248e-05	2	7.0425e-05	-11.2	-1.9e-13
0	-7.04127e-05	2	7.04547e-05	-11.3	-2.2e-13
0	-7.03536e-05	2	7.03632e-05	-11.4	-1.8e-13
0	-7.06983e-05	2	7.06891e-05	-11.5	-1.6e-13
0	-7.05774e-05	2	7.0629e-05	-11.6	-1.3e-13
0	-7.07125e-05	2	7.0714e-05	-11.7	-1.3e-13
0	-7.07404e-05	2	7.07329e-05	-11.8	-1.9e-13
0	-7.07704e-05	2	7.07728e-05	-11.9	-2e-13
0	-7.07838e-05	2	7.07918e-05	-12	-2.6e-13
0	-7.08174e-05	2	7.07825e-05	-12.1	-2e-13
0	-7.07793e-05	2	7.08357e-05	-12.2	-2.3e-13
0	-7.09341e-05	2	7.09786e-05	-12.3	-2.3e-13
0	-7.08878e-05	2	7.0887e-05	-12.4	-1.8e-13
0	-7.07549e-05	2	7.07585e-05	-12.5	-1.9e-13
0	-7.08093e-05	2	7.07772e-05	-12.6	-2.8e-13
0	-7.05116e-05	2	7.0345e-05	-12.7	-2e-13
0	-7.06605e-05	2	7.06149e-05	-12.8	-2.2e-13
0	-7.06388e-05	2	7.06818e-05	-12.9	-2.6e-13
0	-7.0632e-05	2	7.0636e-05	-13	-1.9e-13
0	-7.06517e-05	2	7.06955e-05	-13.1	-2.6e-13
0	-7.05727e-05	2	7.06153e-05	-13.2	-1.9e-13
